,id,title,city,quarter,price,qm,n_room,n_page,price_per_qm
1793,115335401,IMMOBERLIN: Modernisierte Wohnung beim Bergmannkiez,Berlin,Kreuzberg (Kreuzberg),319000.0,69.0,2.0,90,4623.2
1794,115335333,IMMOBERLIN: Prächtige Stuck-Altbauwohnung in gefragter Lage beim Winterfeldtkiez,Berlin,Schöneberg (Schöneberg),699000.0,126.0,3.0,90,5547.6
1795,115335322,Altbaucharme mit Südbalkon im sanierten Jugendstil-Altbau - vermietet,Berlin,Steglitz (Steglitz),384975.0,84.61,3.0,90,4550.0
1796,115335316,IMMOBERLIN: Stilvoll sanierte Wohnung mit Balkon zum Hofgarten,Berlin,Prenzlauer Berg (Prenzlauer Berg),310000.0,46.0,2.0,90,6739.1
1797,115335227,Stadtnah und naturnah: Altbauschmuckstück in Steglitz - vermietet,Berlin,Steglitz (Steglitz),439211.0,96.53,4.0,90,4550.0
1798,115334812,Alte Pracht und neuer Glanz: Altbauwohnung mit Garten - vermietet,Berlin,Steglitz (Steglitz),153140.0,40.3,1.0,90,3800.0
1799,115334160,Alte Pracht und neuer Glanz: Altbauwohnung mit Garten (vermietet),Berlin,Steglitz (Steglitz),202122.0,53.19,3.0,90,3800.0
1800,115330954,Kapitalanlage im Herzen Schönebergs,Berlin,Schöneberg (Schöneberg),129000.0,33.25,1.0,91,3879.7
1801,115325771,Stadtnah und naturnah: Altbauschmuckstück in Steglitz - vermietet,Berlin,Steglitz (Steglitz),433576.0,98.54,4.0,91,4400.0
1802,115325305,PROVISIONSFREI! INTERESSANTE UND HELLE  WOHNUNG IN GEPFLEGTEM NEUBAU NAHE LANDWEHRKANAL - TOP_LAGE!,Berlin,Kreuzberg (Kreuzberg),295000.0,51.58,2.0,91,5719.3
1803,115325127,Zwischen Görli und Spree: Charmante Kapitalanlage,Berlin,Kreuzberg (Kreuzberg),284900.0,64.64,2.0,91,4407.5
1804,115325011,"""Anlagepaket""-3 solide vermietete Eigentumswohnungen + 1 Tiefgaragenplatz!",Berlin,Weißensee (Weißensee),625000.0,149.77,5.0,91,4173.1
1805,115324875,Eine Jugendstilikone blüht auf: Altbauglanz am Teltowkanal,Berlin,Steglitz (Steglitz),524448.0,97.12,3.0,91,5400.0
1806,115324779,Altbauwohnung mit Loggia in saniertem Gründerzeitaltbau - vermietet,Berlin,Charlottenburg (Charlottenburg),402952.0,106.04,4.0,91,3800.0
1807,115324570,Ruhiges und gemütliches Wohnen in sehr schöner Lage,Berlin,Grunewald (Wilmersdorf),895000.0,123.27,3.0,91,7260.5
1808,115324027,Schöne Kapitalanlage im Wedding,Berlin,Wedding (Wedding),95000.0,35.58,1.0,91,2670.0
1809,115322967,Kreuzberger Altbauerlebnisse: Erstbezug nach Sanierung,Berlin,Kreuzberg (Kreuzberg),1057490.0,151.06,5.0,91,7000.5
1810,115321545,Sehr große Zwei-Raum-Eigentumswohnung mit Süd-Balkon mit weitem Blick,Berlin,Buckow (Neukölln),248000.0,73.0,2.0,91,3397.3
1811,115321410,Schöne Dachgeschosswohunng in Berlin Karow inkl. Stellplatz,Berlin,Karow (Weißensee),140000.0,48.67,2.0,91,2876.5
1812,115321402,IMMOBERLIN: Sonnige vermietete Wohnung mit Südloggia,Berlin,Reinickendorf (Reinickendorf),129000.0,42.0,1.0,91,3071.4
1813,115312607,"Gut vermietete 3-Zimmer-Wohnung mit Einbauküche, Balkon und Aufzug in Charlottenburg",Berlin,Charlottenburg (Charlottenburg),325000.0,80.4,3.0,91,4042.3
1814,115244297,Wohnung kaufen in Berlin Neukölln,Berlin,Neukölln (Neukölln),345100.0,81.0,3.0,91,4260.5
1815,115244099,Dachrohling plus 3.Etage zu verkaufen - selbst ausbauen - Maisonette,Berlin,Neukölln (Neukölln),600040.0,167.0,6.0,91,3593.1
1816,115243930,Wohnung kaufen in Berlin Neukölln,Berlin,Neukölln (Neukölln),470442.0,113.0,5.0,91,4163.2
1817,115224391,DACHGESCHOSSTRAUM - VERMIETETE WOHNUNG MIT ERWEITERUNGSOPTION ZUM AUSBAU - RUHIG & ZENTRAL,Berlin,Friedenau (Schöneberg),459000.0,142.4,3.0,91,3223.3
1818,115224366,"GEPFLEGTE WOHNANLAGE - MIT FAHRSTUHL, BALKON & PKW-STELLPLATZ - ZUR ZEIT VERMIETET",Berlin,Französisch Buchholz (Pankow),149000.0,45.1,2.0,91,3303.8
1819,115224345,ALS KAPTIALANLAGE ODER ZUR ZUKÜNFTIGEN EIGENNUTZUNG - IM BELIEBTEN WINS-VIERTEL - ZUR ZEIT VERMIETET,Berlin,Prenzlauer Berg (Prenzlauer Berg),825500.0,127.0,4.0,91,6500.0
1820,115224283,BEZUGSFREIE WOHNUNG - IM BELIEBTEN WINS-VIERTEL - ZUM SELBSTGESTALTEN,Berlin,Prenzlauer Berg (Prenzlauer Berg),640000.0,100.0,3.0,92,6400.0
1821,115224213,NÄHE SCHLOSSPARK - RUHIGE WOHNUNG MIT LOGGIA - ZUR ZEIT VERMIETET,Berlin,Pankow (Pankow),179000.0,56.61,3.0,92,3162.0
1822,115224177,ZENTRALES CHARLOTTENBURG - ZUM RENOVIEREN FÜR DIE EIGENEN BEDÜRFNISSE - BEZUGSFREI!,Berlin,Charlottenburg (Charlottenburg),310320.0,77.58,2.0,92,4000.0
1823,115224166,GROSSZÜGIGER SCHNITT - EINZIGARTIGE TERRASSE ZUM WOHLFÜHLEN & ENTSPANNEN - BEZUGSFREI 01/2020,Berlin,Hellersdorf (Hellersdorf),279000.0,89.0,3.0,92,3134.8
1824,115224120,"GROSSZÜGIGER SCHNITT MIT BALKON IM HERZEN VON BERLIN - ZUR ZEIT VERMIETET - NUR 3,57% PROVISION",Berlin,Tiergarten (Tiergarten),499000.0,123.32,5.0,92,4046.4
1825,115223040,PROVISIONSFREI! ATTRAKTIVER GRUNDRISS!LASSEN SIE IHRER KREATIVITÄT FREIEN LAUF-SANIERUNGSBEDÜRFTIG!,Berlin,Grunewald (Wilmersdorf),375000.0,74.96,3.0,92,5002.7
1826,115222762,2 Möblierte und top vermietete City-Apartments in Charlottenburg - ca. 4% Rendite,Berlin,Charlottenburg (Charlottenburg),329000.0,82.82,2.0,92,3972.5
1827,115221999,IMMOBERLIN: Helle Wohnung in Ruhelage nahe Antonplatz,Berlin,Weißensee (Weißensee),210000.0,51.0,2.0,92,4117.6
1828,115221967,IMMOBERLIN: Sehr ästhetische Altbauwohnung mit Lift in Trendlage,Berlin,Friedrichshain (Friedrichshain),429000.0,68.0,2.0,92,6308.8
1829,115221904,IMMOBERLIN: Lichtdurchflutete ruhige Wohnung im Mierendorffer Kiez,Berlin,Charlottenburg (Charlottenburg),239000.0,42.0,2.0,92,5690.5
1830,115221789,IMMOBERLIN: Adrette Wohnung mit ruhigem Westbalkon in angenehmer Lage,Berlin,Spandau (Spandau),219000.0,62.0,2.0,92,3532.3
1831,115221733,IMMOBERLIN: Attraktive Wohnung mit Loggia in naturverbundener Stadtlage,Berlin,Reinickendorf (Reinickendorf),119000.0,38.0,1.0,92,3131.6
1832,115221652,IMMOBERLIN: Vermietete Wohnung in beliebter Lage nahe Prager Platz,Berlin,Wilmersdorf (Wilmersdorf),200000.0,57.0,3.0,92,3508.8
1833,115221371,IMMOBERLIN: Kreativ kernsanierte Altbauwohnung in Designambiente mit Loggia,Berlin,Neukölln (Neukölln),488000.0,80.0,3.0,92,6100.0
1834,115221312,PROVISIONSFREI! HERRSCHAFTLICHER ALTBAU MIT WUNDERSCHÖNER 5 ZIMMERWOHNUNG UND BALKON,Berlin,Wilmersdorf (Wilmersdorf),970000.0,132.24,5.0,92,7335.1
1835,115221301,IMMOBERLIN: Toplage! Traumwohnung mit Lift im Bestzustand,Berlin,Mitte (Mitte),525000.0,80.0,2.0,92,6562.5
1836,115219524,"So geht KAPITALANLAGE! Über 80% verkauft - 250m² DG mit Terrasse & Fahrstuhl - 2,6% Rendite",Berlin,Steglitz (Steglitz),1076270.0,253.24,7.0,92,4250.0
1837,115219468,"So geht KAPITALANLAGE! Über 80% verkauft -  102m² ALTBAU mit Fahrstuhl, Balkon & viel Sonne",Berlin,Steglitz (Steglitz),383138.0,102.0,3.0,92,3756.3
1838,115219455,"So geht KAPITALANLAGE! Über 80% verkauft -  102m² ALTBAU mit Fahrstuhl,Balkon & viel Sonne",Berlin,Steglitz (Steglitz),348160.0,102.0,3.0,92,3413.3
1839,115219444,So geht KAPITALANLAGE! Über 80% verkauft -  125m² ALTBAU mit Balkon & viel Sonne,Berlin,Steglitz (Steglitz),515698.0,125.0,4.0,92,4125.6
1840,115218702,Kapitalanlage *Charmante 2-Zimmer-Wohnung im grünen Reinickendorf! *,Berlin,Reinickendorf (Reinickendorf),159000.0,59.61,2.0,93,2667.3
1841,115217497,"Neubau, luxuriöse 3 Zimmerwohnung zwischen KaDeWe und Tiergarten",Berlin,Tiergarten (Tiergarten),752000.0,75.87,3.0,93,9911.7
1842,115217361,Über den Dächern von Berlin - 3 Zimmer Eigentumswohnung im Kienbergtower,Berlin,Marzahn (Marzahn),297500.0,94.0,3.0,93,3164.9
1843,115215839,Wunderschönes Loft mit 175m2 im Herzen von Kreuzberg !,Berlin,Kreuzberg (Kreuzberg),1099000.0,175.0,3.0,93,6280.0
1844,115212492,"GROßE WOHNKÜCHE, SONNENBALKON UND VIEL RUHE",Berlin,Reinickendorf (Reinickendorf),198000.0,60.0,2.0,93,3300.0
1845,115195071,"BEZUGSFREI, WIE NEU MIT PERFEKTEM SCHNITT",Berlin,Wilmersdorf (Wilmersdorf),349900.0,73.0,3.0,93,4793.2
1846,115178334,BEZUGSFREI MIT LUFTIGEM PERFEKTEN SCHNITT,Berlin,Friedrichshain (Friedrichshain),399000.0,70.0,2.5,93,5700.0
1847,115130684,Eigentumswohnung in Berlin Neukölln zu verkaufen,Berlin,Neukölln (Neukölln),213696.0,51.0,1.5,93,4190.1
1848,115124829,ERDGESCHOSS MIT 2 GARTENANTEILEN! - BEGEHRTE LAGE IM HERZEN VON STEGLITZ - ZUR ZEIT VERMIETET,Berlin,Friedenau (Schöneberg),295000.0,65.15,2.0,93,4528.0
1849,115123027,IMMOBERLIN: Freie Wohnung mit ruhig liegendem Balkon in naturverbundener Lankwitz-Lage,Berlin,Lankwitz (Steglitz),260000.0,75.0,3.0,93,3466.7
1850,115122827,IMMOBERLIN: Top-Wohnung mit ruhigem Südbalkon,Berlin,Mitte (Mitte),452000.0,78.0,2.0,93,5794.9
1851,115121544,Rarität ! Exklusiver Dachgeschoss-Neubau mit Blick auf den Funkturm und dem nahegelegenen Grunewald.,Berlin,Charlottenburg (Charlottenburg),1980000.0,230.0,4.0,93,8608.7
1852,115119783,"Renditestarke Kapitalanlage 3,43% 
Dachgeschosswohnung in Niederschönhausen",Berlin,Niederschönhausen (Pankow),270000.0,77.89,3.0,93,3466.4
1853,115118230,Wohnfläche.Nutzfläche.Spielfläche,Berlin,Lichterfelde (Steglitz),890000.0,165.21,4.0,93,5387.1
1854,115104288,GRÜNE RUHEOASE MIT SÜDBALKON,Berlin,Lankwitz (Steglitz),149000.0,36.0,1.0,93,4138.9
1855,115086167,"ATTRAKTIVER NEUBAU, BALKON, OFFENER SCHNITT!",Berlin,Lichtenberg (Lichtenberg),430000.0,87.0,2.5,93,4942.5
1856,115070674,Wohnen und Arbeiten in Kreuzkölln + TOP Lage + SOFORT BEZUGSFREI ,Berlin,Neukölln (Neukölln),445000.0,93.0,3.0,93,4784.9
1857,114986515,*** bezugsfreie Eigentumswohnung *** 2 Zimmer Wohnung mit Balkon in Alt-Lankwitz zum selber umbauen!,Berlin,Lankwitz (Steglitz),229000.0,54.0,2.0,93,4240.7
1858,114984684,SUPER HELLE FREIE 2 ZIM+GR. SÜD-BALKON IN TOLLER ZENTRALER RUHIGLAGE IN WESTEND UNWEIT REICHSSTR.,Berlin,Charlottenburg (Charlottenburg),285000.0,66.0,2.0,93,4318.2
1859,114982988,"- Nähe Ku´damm/ City Altbauwohnung mit Balkon, Stuck u.Parkett-",Berlin,Charlottenburg (Charlottenburg),630000.0,106.0,3.0,93,5943.4
1860,114981076,Helle 3-Zimmer-Wohnung mit großer Terrasse,Berlin,Köpenick (Köpenick),355000.0,84.93,3.0,94,4179.9
1861,114978846,Vermietete 2-Raum-Wohnung in gepflegter Wohnanlage,Berlin,Reinickendorf (Reinickendorf),195000.0,67.99,2.0,94,2868.1
1862,114932274,Bezugsfreies helles Appartement ***mit EBK und Parkettboden*** + Stellplatz ,Berlin,Karlshorst (Lichtenberg),180000.0,46.73,1.5,94,3851.9
1863,114886317,HERRSCHAFTLICHE SUITE im PARIS-STYLE IM einzigartigem MARMOR-PALAIS- dicht Potsdamer Platz!,Berlin,Tiergarten (Tiergarten),499000.0,57.0,2.0,94,8754.4
1864,114886253,Exklusive 3-ZI. HIGH-END NEUBAU-WOHNUNG in Süd-Ausrichtung- dicht am Naturschutzgebiet!,Berlin,Nikolassee (Zehlendorf),700000.0,94.0,3.0,94,7446.8
1865,114882886,Dachgeschoss-Maisonette mit Dachterrassen und Aufzug zum Selbstgestalten,Berlin,Kreuzberg (Kreuzberg),1300000.0,355.0,7.0,94,3662.0
1866,114881887,Ihr Koffer in Berlin - Wohnung in klassischem Stuckaltbau,Berlin,Wilmersdorf (Wilmersdorf),299500.0,37.0,1.0,94,8094.6
1867,114881570,Großzügiges 1-Zimmer-Apartment in aufstrebender Kiezlage !,Berlin,Friedrichshain (Friedrichshain),265000.0,49.64,1.0,94,5338.4
1868,114881191,ImmoClub Berlin: Bezugsfrei ab Januar 2020,Berlin,Weißensee (Weißensee),299000.0,89.7,3.0,94,3333.3
1869,114880746,Sofort bezugsfrei! Ruhige Oase nähe Mediaspree- provisionsfrei,Berlin,Friedrichshain (Friedrichshain),315000.0,57.0,2.0,94,5526.3
1870,114877936,Helle 3-Zimmer-Wohnung mit großer Terrasse,Berlin,Köpenick (Köpenick),355000.0,84.93,3.0,94,4179.9
1871,114871338,EINZIGARTIGE HIGH-END- GALERIE-MAISONETTE auf MARMORPALAIS- dicht Potsdamer Platz!,Berlin,Tiergarten (Tiergarten),5670000.0,500.0,9.0,94,11340.0
1872,114870980,HERRSCHAFTLICHE RESIDENZ mit 3.8 Meter Decken im Pariser Stil im PALAIS- dicht Potsdamer Platz!,Berlin,Tiergarten (Tiergarten),549000.0,69.0,2.0,94,7956.5
1873,114792978,Gepflegte Eigentumswohnung in ruhiger Wohnlage in Berlin- Reinickendorf,Berlin,Reinickendorf (Reinickendorf),350000.0,85.0,3.0,94,4117.6
1874,114780782,"Kapitalanlage, 2 Zimmer, in der Nähe vom Schloss Charlottenburg",Berlin,Charlottenburg (Charlottenburg),135000.0,37.58,2.0,94,3592.3
1875,114772087,Großzügige Eigentumswohnung mit 4 Balkonen in Berlin-Friedenau (WE 04/05),Berlin,Friedenau (Schöneberg),1749000.0,227.56,4.0,94,7685.9
1876,114772085,UNIKAT in bester West-Berliner Lage mit 2 Dachterrassen! (WE 29/30),Berlin,Charlottenburg (Charlottenburg),2990000.0,260.13,4.0,94,11494.3
1877,114772066,Penthouse mit Aufdach-Terrasse in Berlin-Friedenau (WE 11.1),Berlin,Friedenau (Schöneberg),884000.0,85.14,3.0,94,10382.9
1878,114772054,Attraktive Dachgeschosswohnung mit Aufdach-Terrasse in Berlin-Friedenau (WE 10.1),Berlin,Friedenau (Schöneberg),922000.0,91.74,3.0,94,10050.1
1879,114772044,Großes Dachgeschoss mit Aufdach-Terrasse in Berlin-Friedenau (WE 10/11),Berlin,Friedenau (Schöneberg),1861200.0,185.0,4.0,94,10060.5
1880,114772031,Penthouse mit Aufdach-Terrasse in Berlin-Friedenau (WE 11),Berlin,Friedenau (Schöneberg),884000.0,87.71,2.0,95,10078.7
1881,114772029,Hochwertig sanierte Eigentumswohnungen in Berlin-Friedenau (WE 09.2),Berlin,Friedenau (Schöneberg),878000.0,110.42,4.0,95,7951.5
1882,114772026,Hochwertig sanierte Eigentumswohnungen zwischen Rheinstraße und Perelsplatz (WE 07.2),Berlin,Friedenau (Schöneberg),857000.0,110.42,4.0,95,7761.3
1883,114772022,Hochwertig sanierte Eigentumswohnungen zwischen Rheinstraße und Perelsplatz (WE 07.1),Berlin,Friedenau (Schöneberg),857000.0,110.42,3.0,95,7761.3
1884,114772016,Penthouse mit Aufdach-Terrasse in Berlin-Friedenau (WE 10),Berlin,Friedenau (Schöneberg),922000.0,91.81,2.0,95,10042.5
1885,114772012,Hochwertig sanierte Eigentumswohnungen in Berlin-Friedenau (WE 09.1),Berlin,Friedenau (Schöneberg),878000.0,110.42,3.0,95,7951.5
1886,114772006,Hochwertig sanierte Eigentumswohnungen in Berlin-Friedenau (WE 05.2),Berlin,Friedenau (Schöneberg),834000.0,109.26,4.0,95,7633.2
1887,114772005,Hochwertig sanierte Eigentumswohnungen in Berlin-Friedenau (WE 05.1),Berlin,Friedenau (Schöneberg),834000.0,109.26,3.0,95,7633.2
1888,114772002,Hochwertig sanierte Eigentumswohnungen zwischen Rheinstraße und Perelsplatz (WE 04.2),Berlin,Friedenau (Schöneberg),887000.0,116.71,4.0,95,7600.0
1889,114772001,Hochwertig sanierte Eigentumswohnungen zwischen Rheinstraße und Perelsplatz (WE 04.1),Berlin,Friedenau (Schöneberg),887000.0,116.71,3.0,95,7600.0
1890,114771998,Hochwertig sanierte Eigentumswohnungen zwischen Rheinstraße und Perelsplatz (WE 03),Berlin,Friedenau (Schöneberg),692000.0,98.76,3.0,95,7006.9
1891,114771992,Hochwertig sanierte Eigentumswohnungen in Berlin-Friedenau (WE 02),Berlin,Friedenau (Schöneberg),751000.0,108.92,4.0,95,6895.0
1892,114771971,Traumhafte Dachgeschosswohnung in der Nähe vom Spreeufer - WE 25,Berlin,Tiergarten (Tiergarten),1635000.0,219.04,4.0,95,7464.4
1893,114771969,Attraktive 3- Zimmer Eigentumswohnung nahe Spreeufer  - WE 24,Berlin,Tiergarten (Tiergarten),619000.0,89.12,3.0,95,6945.7
1894,114771967,City-Apartment nahe Spreeufer - WE 22,Berlin,Tiergarten (Tiergarten),249000.0,32.89,1.0,95,7570.7
1895,114771965,Helle 3 Zimmer Eigentumswohnung nahe Spreeufer - WE 20,Berlin,Tiergarten (Tiergarten),609000.0,89.12,3.0,95,6833.5
1896,114771964,Attraktives Apartment in der Nähe vom Spreeufer - WE 19,Berlin,Tiergarten (Tiergarten),359000.0,49.94,2.0,95,7188.6
1897,114771962,Studioliving im Westfälischen Viertel - WE 18,Berlin,Tiergarten (Tiergarten),244000.0,32.89,1.0,95,7418.7
1898,114771958,Großzügige Eigentumswohnung im westfälischen Viertel - WE 17,Berlin,Tiergarten (Tiergarten),589000.0,85.1,3.0,95,6921.3
1899,114771955,Perfekte Familienwohnung im westfälischen Viertel - WE 12,Berlin,Tiergarten (Tiergarten),589000.0,87.99,4.0,95,6693.9
1900,114771954,Westfälisches Viertel - City-Apartment - WE 10,Berlin,Tiergarten (Tiergarten),234000.0,32.75,1.0,96,7145.0
1901,114771953,Kapitalanlage nahe Spreeufer - WE 09 (vermietet),Berlin,Tiergarten (Tiergarten),419611.5,84.77,4.0,96,4950.0
1902,114771952,Westfälisches Viertel - großzügige Eigentumswohnung - WE 08,Berlin,Tiergarten (Tiergarten),579000.0,87.99,4.0,96,6580.3
1903,114771949,City-Apartment nahe Spreeufer - WE 06,Berlin,Tiergarten (Tiergarten),229000.0,32.75,1.0,96,6992.4
1904,114771946,Kapitalanlage nahe Spreeufer - WE 02 - vermietet,Berlin,Tiergarten (Tiergarten),161122.5,32.55,1.0,96,4950.0
1905,114771945,Familienfreundliche Eigentumswohnung in Berlin-Tiergarten - WE 01,Berlin,Tiergarten (Tiergarten),549000.0,83.65,3.0,96,6563.1
1906,114771939,Helle 3 Zimmer Eigentumswohnung am Sreeufer - WE 16,Berlin,Tiergarten (Tiergarten),599000.0,89.12,3.0,96,6721.3
1907,114771932,Lichtdurchflutete Eigentumswohnung nahe Spreeufer - WE 15,Berlin,Tiergarten (Tiergarten),354000.0,49.94,2.0,96,7088.5
1908,114771926,Studioliving - 1 Zimmerwohnung nahe Spreeufer - WE 14,Berlin,Tiergarten (Tiergarten),239000.0,32.89,1.0,96,7266.6
1909,114771923,Modernes Wohnen mitten in der Großstadt - WE 13,Berlin,Tiergarten (Tiergarten),579000.0,85.1,3.0,96,6803.8
1910,114771918,Erstbezug nach Sanierung - ETW im 4. OG des Gartenhauses - WE 26,Berlin,Charlottenburg (Charlottenburg),1798000.0,205.98,5.0,96,8729.0
1911,114771914,Modernes Wohnen mitten in der City-West - WE 21,Berlin,Charlottenburg (Charlottenburg),849000.0,107.9,3.0,96,7868.4
1912,114771911,Urbanes Wohnen im Penthouse mit Aufdachterrasse – WE 30,Berlin,Charlottenburg (Charlottenburg),1940000.0,163.9,4.0,96,11836.5
1913,114771907,Blick über Berlin im Kaufpreis inbegriffen - WE 29,Berlin,Charlottenburg (Charlottenburg),1100000.0,96.23,2.0,96,11430.9
1914,114771894,Erstbezug nach Luxus-Sanierung - ETW mit hochwertiger Einbauküche – WE 07,Berlin,Charlottenburg (Charlottenburg),899000.0,109.09,2.0,96,8240.9
1915,114771888,Helle und ruhig gelegene Eigentumswohnung nahe Spreeufer - WE 11,Berlin,Tiergarten (Tiergarten),349000.0,49.52,2.0,96,7047.7
1916,114739753,Exklusive Eigentumswohnung mit Garage und 2 Hobbyräumen am Schlachtensee zu verkaufen,Berlin,Zehlendorf (Zehlendorf),539000.0,89.0,3.5,96,6056.2
1917,114738722,"NEUER KP- 4.410,- pro QM- HERRSCHAFTLICHE STUCKWOHNUNG im Gründerzeithaus !",Berlin,Schöneberg (Schöneberg),580000.0,130.0,3.0,96,4461.5
1918,114738235,"NEUER KP- 4.358,- pro QM- HERRSCHAFTLICHE STUCKWOHNUNG im Gründerzeithaus dicht am Park!",Berlin,Schöneberg (Schöneberg),850000.0,195.0,5.0,96,4359.0
1919,114730473,Ruhige Zweiraumwohnung mit Südbalkon,Berlin,Blankenburg (Weißensee),209000.0,65.0,2.0,96,3215.4
1920,114709007,HERRSCHAFTLICHE SUITE mit 3.8 Meter Decken im PARIS-STYLE IM MARMOR-PALAIS- dicht Potsdamer Platz!,Berlin,Tiergarten (Tiergarten),499000.0,57.0,2.0,97,8754.4
1921,114699938,Exklusive 4-Zi.- DESIGNER-WOHNUNG im ARCHITEKTENHAUS in Ruhiglage- nur 100 Meter zum Kudamm!,Berlin,Charlottenburg (Charlottenburg),1230000.0,129.0,4.0,97,9534.9
1922,114688846,Schickes Altbauapartment am Maybachufer,Berlin,Neukölln (Neukölln),372000.0,62.0,2.0,97,6000.0
1923,114674873,Großzügige 3-Zimmer Wohnung im stuckverzierten Altbau.,Berlin,Rosenthal (Pankow),495000.0,110.0,3.0,97,4500.0
1924,114672413,"Attraktive Altbauwohnungen in Pankow nahe Schlosspark (ab EUR 799.000,-)",Berlin,Pankow (Pankow),799000.0,178.0,5.0,97,4488.8
1925,114670637,Charakter mit Altbaucharme im Afrikanischen Viertel,Berlin,Wedding (Wedding),160000.0,38.0,1.0,97,4210.5
1926,114670395,"Kompakte, sehr gemütliche 2-Zimmer Wohnung in Wedding - Bezugsfrei ab 01.12.2020!",Berlin,Wedding (Wedding),215000.0,52.0,2.0,97,4134.6
1927,114668476,Attraktive Altbauwohnungen in Friedenau (ab EUR 229.000),Berlin,Friedenau (Schöneberg),229000.0,49.5,2.0,97,4626.3
1928,114667539,Zuverlässig vermietete Kapitalanlage in denkmalgeschütztem Altbau- mit Südbalkon!,Berlin,Wedding (Wedding),289000.0,69.0,3.0,97,4188.4
1929,114667503,"Sanierte Souterrainwohnung mit 3,5 Zimmer in ruhiger Lage in Kaulsdorf -bezugsfrei",Berlin,Kaulsdorf (Hellersdorf),225000.0,85.0,3.5,97,2647.1
1930,114667276,"""Schöne Kapitalanlage -  große und helle Altbauwohnung im Westfälischen Viertel mit Balkon""",Berlin,Tiergarten (Tiergarten),669000.0,144.58,5.0,97,4627.2
1931,114664804,"Für Kapitalanleger:
Kiezwohnung sucht neuen Eigentümer!",Berlin,Wedding (Wedding),198000.0,55.0,2.0,97,3600.0
1932,114657793,"Ca. 2,5 % Rendite - Gepflegtes Studio / Apartment in zentraler Lage von Charlottenburg!",Berlin,Charlottenburg (Charlottenburg),121000.0,44.0,1.0,97,2750.0
1933,114657482,"Ca. 2,85 % Rendite - Gepflegtes Studio / Apartment in zentraler Lage von Charlottenburg!",Berlin,Charlottenburg (Charlottenburg),137500.0,50.0,2.0,97,2750.0
1934,114657045,Sicher vermietete Kapitalanlage - 3 Zimmer Altbau ETW. in gefragter Lage,Berlin,Wedding (Wedding),215000.0,70.2,3.0,97,3062.7
1935,114652400,"Ca. 4.785,- pro QM! Gepflegte 3-Zi.-Stuckwohnung in stilvollem Gründerzeitbau! dicht Schloßstraße",Berlin,Steglitz (Steglitz),445000.0,93.0,3.0,97,4784.9
1936,114649876,Visionäre aufgepasst! Kapitalanlage am Herzzentrum Berlins- provisionsfrei!,Berlin,Wedding (Wedding),284000.0,67.0,3.0,97,4238.8
1937,114641910,"Ca. 4.785,- pro QM! Gepflegte 3-Zi.-Stuckwohnung in stilvollem Gründerzeitbau in Kiezlage",Berlin,Steglitz (Steglitz),445000.0,93.0,3.0,97,4784.9
1938,114640574,"gepflegtes, kleines Singleapartment in Spandau",Berlin,Spandau (Spandau),119000.0,32.0,2.0,97,3718.8
1939,114632456,EINZIGARTIGE HIGH-END-DESIGNER-MAISONETTE mit Indoor Pool in Traumlage am See!,Berlin,Grunewald (Wilmersdorf),4500000.0,450.0,6.0,97,10000.0
1940,114564628,TOP Lage / IDEAL für Familien/ historischer Aufzug - Balkon,Berlin,Wilmersdorf (Wilmersdorf),1199000.0,212.0,5.5,98,5655.7
1941,114562943,Kapitalanlage in Berlin-Wilmersdorf  Prager Platz,Berlin,Wilmersdorf (Wilmersdorf),248000.0,55.3,2.0,98,4484.6
1942,114559579,Wohnung mit Terrasse direkt am Grunewald ist frei!,Berlin,Grunewald (Wilmersdorf),399000.0,70.0,3.0,98,5700.0
1943,114559171,"NEUER KP- 4.410,- pro QM- HERRSCHAFTLICHE STUCKWOHNUNG im Gründerzeithaus - mit Einliegerwohnung!",Berlin,Schöneberg (Schöneberg),860000.0,195.0,5.0,98,4410.3
1944,114458741,VERMIETETE 3-ZIMMER-ETW IN BESTLAGE SAMARITERVIERTEL (BÄNSCHSTR.) ==3.OG==MOD. ALTBAU==BALKON,Berlin,Friedrichshain (Friedrichshain),299000.0,84.59,3.0,98,3534.7
1945,114458245,"Halensee-Kudammnähe/ DG-Wohnung mit Lift, Terrasse, G-WC u.Einliegerwhg.-",Berlin,Wilmersdorf (Wilmersdorf),649000.0,136.0,2.0,98,4772.1
1946,114457883,- Wohnen im Travekiez/ Kiezwohnung für Selbstnutzer oder Anleger -,Berlin,Friedrichshain (Friedrichshain),365000.0,67.0,2.0,98,5447.8
1947,114456012,"BEGEHRTE SINGLEWOHNUNG - ZUR ZEIT VERMIETET - NUR 3,57% PROVISION",Berlin,Tiergarten (Tiergarten),209000.0,48.59,2.0,98,4301.3
1948,114454955,"""Charmante freie 2 Zimmer Altbauwohnung am Spreebogen Alt Moabit""",Berlin,Tiergarten (Tiergarten),269000.0,52.46,2.0,98,5127.7
1949,114452570,Sanierte Wohnung in der Nähe von der Friedrichstraße,Berlin,Mitte (Mitte),660000.0,90.0,3.0,98,7333.3
1950,114452299,Schöne Einraumwohnung mitten in Berlin,Berlin,Schöneberg (Schöneberg),120000.0,39.64,1.0,98,3027.2
1951,114452238,MAISONETTEWOHNUNG NÄHE HELMHOLTZPLATZ,Berlin,Prenzlauer Berg (Prenzlauer Berg),995000.0,160.0,5.0,98,6218.8
