;id;title;city;quarter;postcode;street;houseNo;price;qm;n_room;latitude;longitude;privateOffer;marketingType;hasCourtage;n_page_is24;price_per_qm
1585;113640499;WESTEND - bezugsfreies DACHGESCHOSS mit Westbalkon;Berlin;Charlottenburg (Charlottenburg);14052;Reichsstraße;65;379500.0;87.0;3.0;52.52051;13.25461;false;PURCHASE;YES;80;4362.1
1586;113639905;Beautiful apartment with balcony in Wedding;Berlin;Wedding (Wedding);13351;Guineastr;35;299000.0;105.55;4.0;52.54838;13.34444;false;PURCHASE;YES;80;2832.8
1587;81778615;Von Privat: Renditewohnung 50m2 mit Balkon zum gruenen Innenhof;Berlin;Reinickendorf (Reinickendorf);13407;Ragazer Straße;12;165000.0;50.0;2.0;52.5715;13.35579;true;PURCHASE;NO;80;3300.0
1588;113619772;Wohnloft in historischer Mitte auf 2 Räumen, bezugsfrei!;Berlin;Mitte (Mitte);10179;Melchiorstr.;26;599000.0;83.0;2.0;52.50679;13.4215;false;PURCHASE;YES;80;7216.9
1589;114053480;Exklusive 3-Zimmer-Erdgeschosswohnung in Friedrichshain, Berlin;Berlin;Friedrichshain (Friedrichshain);10245;Böcklinstr.;10;420000.0;68.07;3.0;52.50696;13.46656;true;PURCHASE;NO;80;6170.1
1590;113368012;Schöne, geräumige Familien-freundliche Wohnung in Berlin, Prenzlauer Berg;Berlin;Prenzlauer Berg (Prenzlauer Berg);10405;Greifswalder Strasse (Innenhof);31;1837500.0;250.0;8.0;52.53256;13.42939;true;PURCHASE;NO;80;7350.0
1591;112016737;175.000 €, 55 m², 1,5 Zimmer;Berlin;Altglienicke (Treptow);12524;Semmelweisstraße;40b;175000.0;55.0;1.5;52.42313;13.53465;true;PURCHASE;NO;80;3181.8
1592;115216878;"""Vorne Ku-Damm - hinten Ostsee"" ohne Provision Hochwertige Wohnung nahe Lietzensee mit Garten";Berlin;Charlottenburg (Charlottenburg);14057;Trendelenburgstr.;8;1200000.0;191.0;6.0;52.50506;13.29187;false;PURCHASE;NO;80;6282.7
1593;109806139;Beusselstr. 37, ruhige Lage in begrüntem Innenhof, kompl. neu renoviert, EBK, Hofnutzung;Berlin;Tiergarten (Tiergarten);10553;Beusselstr.;37;185000.0;53.12;2.0;52.53168;13.32896;false;PURCHASE;YES;80;3482.7
1594;113121299;Schöneberger vermietete 4-Zimmer-Wohnung;Berlin;Schöneberg (Schöneberg);10825;Grunewaldstrasse;40;294000.0;83.86;4.0;52.48931;13.34399;false;PURCHASE;YES;80;3505.8
1595;115383355;VON PRIVAT excl. Garage Hochparterre-Wohnung mit EBK und Balkon in Lankwitz (Steglitz), Berlin;Berlin;Lankwitz (Steglitz);12247;Bischofsgrüner Weg;79;262000.0;73.0;3.0;52.43946;13.36467;true;PURCHASE;NO;80;3589.0
1596;113406570;DE/EN: einzigartige Stararchitektur, jede Wohnung ein Unikat - keine Käuferprovision;Berlin;Mitte (Mitte);10115;Chausseestr.;43;1061227.5;97.6;3.0;52.53429;13.37888;false;PURCHASE;NO;80;10873.2
1597;109914702;Bezugsfreier Altbau-Charme im Kiez Winterfeldtplatz - im Alleinauftrag -;Berlin;Schöneberg (Schöneberg);10781;Gleditschstrasse;42;900000.0;175.0;7.0;52.49298;13.35479;false;PURCHASE;YES;80;5142.9
1598;115025081;Design Loft in bester Mitte Lage - von privat, bezugsfrei;Berlin;Mitte (Mitte);10178;;;2490000.0;170.0;3.0;;;false;PURCHASE;YES;80;14647.1
1599;75221784;"Idyllische Altbauwohnung in sehr zentraler Kiezlage von ""Kreuzkölln""";Berlin;Neukölln (Neukölln);12047;Nansenstraße ;32;749000.0;110.0;4.0;52.49049;13.4311;true;PURCHASE;NO;80;6809.1
1600;115165153;Investieren Sie in zeitlose Werte!;Berlin;Spandau (Spandau);13585;Achenbachstr.;7;370000.0;101.0;2.0;52.54179;13.2032;true;PURCHASE;NO;81;3663.4
1601;114683813;Ihre traumhafte Dachgeschosswohnung am Viktoriapark;Berlin;Kreuzberg (Kreuzberg);10965;;;1045000.0;172.0;3.0;;;false;PURCHASE;YES;81;6075.6
1602;111311417;Vermietete Altbauwohnung als Kapitalanlage im beliebten Wrangel-Kiez;Berlin;Kreuzberg (Kreuzberg);10999;Manteuffelstraße;51;292000.0;76.85;3.0;52.49804;13.42473;false;PURCHASE;YES;81;3799.6
1603;111081233;Vermietete Altbauwohnung als Kapitalanlage im beliebten Wrangel-Kiez;Berlin;Kreuzberg (Kreuzberg);10999;Manteuffelstraße;51;307000.0;76.74;3.0;52.49804;13.42473;false;PURCHASE;YES;81;4000.5
1604;115213448;Provisionsfrei - Attraktive 4-Zimmer-Wohnung zentral in Friedrichshain;Berlin;Friedrichshain (Friedrichshain);10249;Landsberger Allee;59;510000.0;101.56;4.0;52.52542;13.44335;false;PURCHASE;YES;81;5021.7
1605;115225561;IHRE NEUE, LUXURIÖSE WOHNUNG MIT BALKON UND BLICK INS GRÜNE IN TOPLAGE VON PRENZLAUER BERG !;Berlin;Prenzlauer Berg (Prenzlauer Berg);10435;;;220000.0;39.0;2.0;;;false;PURCHASE;YES;81;5641.0
1606;114441338;Ruhige Wohnlage, nur 200 Meter von den Spandau-Arcaden!;Berlin;Spandau (Spandau);13581;Borkumer Str.;12;199000.0;54.0;2.0;52.5326;13.19402;true;PURCHASE;NO;81;3685.2
1607;114676613;Geräumige 3-Zimmer Wohnung im Richard Kiez Berlin Neukölln;Berlin;Neukölln (Neukölln);12043;Richardstraße;11;769000.0;131.58;3.0;52.47774;13.43942;true;PURCHASE;YES;81;5844.4
1608;111087349;Leben über den Dächern von Berlin;Berlin;Tiergarten (Tiergarten);10555;Bachstraße;1;1490000.0;120.0;4.0;52.5187;13.33866;false;PURCHASE;YES;81;12416.7
1609;113978317;Provisionsfrei: 3-Zimmer-Wohnung am Arkonaplatz;Berlin;Mitte (Mitte);10435;Swinemünder Str.;9;297500.0;55.12;3.0;52.53653;13.40282;false;PURCHASE;NO;81;5397.3
1610;114883488;Helles 1-Zi-Apartment - vermietet;Berlin;Wilmersdorf (Wilmersdorf);10717;Pfalzburger Straße;0;189000.0;43.0;1.0;52.49085;13.32139;false;PURCHASE;YES;81;4395.3
1611;114934458;Urbaner Lifestyle & Kiez-Atmosphäre zugleich! Modernes Studio mit Süd-Loggia im Prenzlberg;Berlin;Prenzlauer Berg (Prenzlauer Berg);10437;Kopenhagener Str.;57;439900.0;51.9;2.0;52.54873;13.40574;false;PURCHASE;YES;81;8475.9
1612;113818951;Masterpiece der Innendesigner im Quartier;Berlin;Prenzlauer Berg (Prenzlauer Berg);10119;;;1450000.0;182.0;5.0;;;false;PURCHASE;YES;81;7967.0
1613;113457438;High-quality 2-room with Terrace best location Mitte (Chausseestrasse);Berlin;Mitte (Mitte);10115;Chausseestraße;37;489600.0;68.0;2.0;52.53343;13.37989;false;PURCHASE;YES;81;7200.0
1614;113456631;Luxury apartment with spacious layout in top location Mitte;Berlin;Mitte (Mitte);10115;Chausseestraße;37;435000.0;64.0;2.0;52.53343;13.37989;false;PURCHASE;YES;81;6796.9
1615;114682914;Citylage, sonnig, saniert, bildhübsche 2 Zimmer, 7. Og, Aufzug, Stellplatz ! Weitblick !;Berlin;Charlottenburg (Charlottenburg);10585;;;248000.0;52.0;2.0;;;false;PURCHASE;YES;81;4769.2
1616;111694264;Dahlem unweit Roseneck, Neubaukomfort der 70 ger Jahre!Terrasse! Eine weitere Wohnung dazugehörig!;Berlin;Grunewald (Wilmersdorf);14195;;;1048800.0;225.0;3.0;;;false;PURCHASE;YES;81;4661.3
1617;114430456;Helle und ruhige Etagenwohnung mit Balkon und Blick ins Grüne;Berlin;Köpenick (Köpenick);12559;;;149525.1;48.39;1.5;;;false;PURCHASE;YES;81;3090.0
1618;114430483;Barrierefrei erreichbare Terrassenwohnung (Südwestausrichtung);Berlin;Köpenick (Köpenick);12559;;;152017.19;48.39;1.5;;;false;PURCHASE;YES;81;3141.5
1619;114457179;"Gut geschnittene Familienwohnung 
mit Balkon und Blick ins Grüne
";Berlin;Köpenick (Köpenick);12559;;;222481.03;70.82;3.0;;;false;PURCHASE;YES;81;3141.5
1620;114903741;Helle und ruhige Etagenwohnung mit Balkon zur Kapitalanlage und späteren Eigennutzung;Berlin;Köpenick (Köpenick);12559;;;158764.2;51.38;2.0;;;false;PURCHASE;YES;82;3090.0
1621;113225238;"EXKLUSIVE VOLLMÖBLIERTE ALTBAUWOHNUNG 
IM FRAENKELS STADTPALAIS";Berlin;Charlottenburg (Charlottenburg);10719;;;1050000.0;110.0;2.0;;;false;PURCHASE;YES;82;9545.5
1622;115189961;"NEUBAU-MAISONETTE-WOHNUNG MIT GARTEN 
NAH AM GRUNEWALDSEE";Berlin;Schmargendorf (Wilmersdorf);14195;;;1795500.0;223.38;6.0;;;false;PURCHASE;YES;82;8037.9
1623;114635591;"HELLE WOHNUNG MIT GROßER SÜD-TERRASSE 
UND WASSERBLICK";Berlin;Grunewald (Wilmersdorf);14193;;;520000.0;66.5;2.0;;;false;PURCHASE;YES;82;7819.5
1624;114729474;"LUXURIÖSES LICHTDURCHFLUTETES PENTHOUSE 
IN TOPLAGE VON GRUNEWALD";Berlin;Schmargendorf (Wilmersdorf);14195;;;3400000.0;203.0;3.0;;;false;PURCHASE;YES;82;16748.8
1625;115289972;"MODERNISIERTE 3-ZIMMER-WOHNUNG 
MIT SÜDBALKON";Berlin;Lichterfelde (Steglitz);12207;;;299000.0;70.0;3.0;;;false;PURCHASE;YES;82;4271.4
1626;109498516;New York Feeling in Berlin - Dicht am internationalen Geschehen!;Berlin;Tiergarten (Tiergarten);10785;;;950000.0;120.0;3.0;;;false;PURCHASE;YES;82;7916.7
1627;113482549;Großzügige Maisonettewohnung in ruhiger Lage;Berlin;Niederschönhausen (Pankow);13156;;;495000.0;106.0;6.0;;;false;PURCHASE;YES;82;4669.8
1628;114481460;Erstklassig Wohnen am Spittelmarkt!;Berlin;Mitte (Mitte);10117;;;319000.0;51.0;2.0;;;false;PURCHASE;YES;82;6254.9
1629;113011434;Gemütliches City-Apartment mit Potential!;Berlin;Mitte (Mitte);10115;;;340000.0;74.0;2.0;;;false;PURCHASE;YES;82;4594.6
1630;112667015;Vermietete Maisonette-Wohnung in Berlins Zentrum!;Berlin;Mitte (Mitte);10115;;;485000.0;93.0;4.0;;;false;PURCHASE;YES;82;5215.1
1631;112820217;Moderne Altbauwohnung mit großem Balkon!;Berlin;Friedrichshain (Friedrichshain);10243;;;295000.0;62.0;2.0;;;false;PURCHASE;YES;82;4758.1
1632;113482691;Großzügige Altbauwohnung im Bötzow - Kiez;Berlin;Prenzlauer Berg (Prenzlauer Berg);10407;;;545000.0;81.0;2.0;;;false;PURCHASE;YES;82;6728.4
1633;115024030;Verwirklichen Sie Ihre Wünsche! Sanierungsbedürftige 2,5 Zimmer Wohnung in Mariendorf!;Berlin;Mariendorf (Tempelhof);12107;Freibergstr.;9;210000.0;65.5;3.0;52.43572;13.38502;false;PURCHASE;YES;82;3206.1
1634;113621125;Attraktive Kapitalanlage in idyllischer Umgebung!;Berlin;Niederschönhausen (Pankow);13156;;;185000.0;61.0;2.0;;;false;PURCHASE;YES;82;3032.8
1635;114521548;Zentrale, helle Wohnung mit Blick über Berlin!;Berlin;Friedrichshain (Friedrichshain);10249;;;399000.0;71.0;4.0;;;false;PURCHASE;YES;82;5619.7
1636;114078066;Helle Galerie-Maisonette in Prenzlauer Berg!;Berlin;Prenzlauer Berg (Prenzlauer Berg);10409;;;475000.0;81.0;2.5;;;false;PURCHASE;YES;82;5864.2
1637;114481525;Attraktive Kapitalanlage Nähe Schlosspark!;Berlin;Niederschönhausen (Pankow);13156;;;570000.0;140.0;5.0;;;false;PURCHASE;YES;82;4071.4
1638;114645627;Dachgeschossmaisonette mit Weitblick über den Volkspark Friedrichshain!;Berlin;Friedrichshain (Friedrichshain);10249;;;695000.0;107.0;4.0;;;false;PURCHASE;YES;82;6495.3
1639;114679094;Kleine Altbau-Perle mit Balkon nahe Bayerischer Platz!;Berlin;Wilmersdorf (Wilmersdorf);10779;;;289000.0;51.0;1.0;;;false;PURCHASE;YES;82;5666.7
1640;115068563;Gemütliches Apartment am Viktoria-Luise-Platz!;Berlin;Schöneberg (Schöneberg);10777;;;375000.0;72.0;2.0;;;false;PURCHASE;YES;83;5208.3
1641;115451404;Erstbezug nach Sanierung und Möblierung: 2 -Zimmer-Wohnung mit 57 m², Südbalkon und Aufzug ;Berlin;Wilmersdorf (Wilmersdorf);10707;Düsseldorfer Straße;31;369000.0;57.35;2.0;52.4972;13.31119;false;PURCHASE;YES;83;6434.2
1642;115179260;Attraktiver Altbau zur Selbstgestaltung;Berlin;Neukölln (Neukölln);12043;Treptower Straße;8;392000.0;74.52;3.0;52.47742;13.44744;false;PURCHASE;NO;83;5260.3
1643;113127572;Elegant & barrierefrei – mit Loggia & Erker – WE 7;Berlin;Schmargendorf (Wilmersdorf);14199;Marienbader Straße;9;669000.0;83.9;3.0;52.47811;13.2839;false;PURCHASE;YES;83;7973.8
1644;112966931;Terrasse zum Garten & Seitenstraße – WE 27;Berlin;Schmargendorf (Wilmersdorf);14199;Ruhlaer Str.;20;432000.0;62.0;2.0;52.47811;13.28428;false;PURCHASE;YES;83;6967.7
1645;112966604;Charmante drei Zimmer mit Balkon – WE 29;Berlin;Schmargendorf (Wilmersdorf);14199;Ruhlaer Str.;20;635000.0;82.2;3.0;52.47811;13.28428;false;PURCHASE;YES;83;7725.1
1646;111148451;Wintergarten & Rooftop-Terrasse – einfach Wohlfühlen – WE 35;Berlin;Schmargendorf (Wilmersdorf);14199;Ruhlaer Straße;20;1695000.0;146.5;3.0;52.47811;13.28429;false;PURCHASE;YES;83;11570.0
1647;111084910;Wohnen für höchste Ansprüche! WE 33+34;Berlin;Schmargendorf (Wilmersdorf);14199;Ruhlaer Straße;20;1521000.0;175.4;4.0;52.47811;13.28429;false;PURCHASE;YES;83;8671.6
1648;111083458;Zwei Bäder, zwei Balkone – elegantes Domizil – WE 33;Berlin;Schmargendorf (Wilmersdorf);14199;Ruhlaer Str.;20;723000.0;80.6;3.0;52.47811;13.28428;false;PURCHASE;YES;83;8970.2
1649;111083144;Mit Balkon – exklusiv in Schmargendorf  WE 32.2;Berlin;Schmargendorf (Wilmersdorf);14199;Ruhlaer Str.;20;742000.0;90.8;3.0;52.47811;13.28428;false;PURCHASE;YES;83;8171.8
1650;111081975;Terrasse zum Garten & Seitenstraße – WE 28;Berlin;Schmargendorf (Wilmersdorf);14199;Ruhlaer Str.;20;569000.0;81.3;3.0;52.47811;13.28428;false;PURCHASE;YES;83;6998.8
1651;111064260;Charmant mit Balkon & Loggia – WE 24;Berlin;Schmargendorf (Wilmersdorf);14199;Marienbader Straße;9;698000.0;72.2;2.5;52.4779;13.28381;false;PURCHASE;YES;83;9667.6
1652;111063789;Luxury level - enjoy living! Penthouse WE 26;Berlin;Schmargendorf (Wilmersdorf);14199;Marienbader Straße;9;1698000.0;148.7;4.0;52.47791;13.28384;false;PURCHASE;YES;83;11419.0
1653;111063284;Das könnte Ihr Schmuckstück werden – WE 22;Berlin;Schmargendorf (Wilmersdorf);14199;Marienbader Straße;9;648000.0;74.1;2.5;52.4779;13.28381;false;PURCHASE;YES;83;8744.9
1654;111061626;Zwei Bäder & Balkon – das perfekte Zuhause! WE 19;Berlin;Schmargendorf (Wilmersdorf);14199;Marienbader Straße;9;819000.0;108.4;4.0;52.4779;13.28381;false;PURCHASE;YES;83;7555.4
1655;111061384;Mit Balkon & barrierefrei – edler Schick in bester Lage – WE 18;Berlin;Schmargendorf (Wilmersdorf);14199;Marienbader Straße;9;559000.0;73.5;2.5;52.4779;13.28381;false;PURCHASE;YES;83;7605.4
1656;111060122;Familienglück mit kleinem Garten – WE 17;Berlin;Schmargendorf (Wilmersdorf);14199;Marienbader Straße;9;618000.0;88.3;3.0;52.47803;13.28405;false;PURCHASE;YES;83;6998.9
1657;111059617;Elegante Terrassenwohnung im MAISON ROSENECK – WE 16;Berlin;Schmargendorf (Wilmersdorf);14199;Marienbader Straße;9;490000.0;70.2;2.0;52.47792;13.28383;false;PURCHASE;YES;83;6980.1
1658;111045258;Auf der Sonnenseite – Penthouse mit Charme! WE 14;Berlin;Schmargendorf (Wilmersdorf);14199;Marienbader Straße;9;1065000.0;89.1;2.0;52.47809;13.28389;false;PURCHASE;YES;83;11952.9
1659;111045189;Luxus und weit oben – schicke 3 Zimmer im MAISON ROSENECK – WE 11;Berlin;Schmargendorf (Wilmersdorf);14199;Marienbader Straße;9;727000.0;78.7;3.0;52.47809;13.28389;false;PURCHASE;YES;83;9237.6
1660;111044982;Viel Raum zum Leben – großzügig und hell! WE 31+32;Berlin;Schmargendorf (Wilmersdorf);14199;Ruhlaer Straße;20;1417000.0;179.2;4.0;52.47796;13.28426;false;PURCHASE;YES;84;7907.4
1661;111044879;Helle Wohnung mit Balkon & Loggia! WE 13;Berlin;Schmargendorf (Wilmersdorf);14199;Marienbader Straße;9;765000.0;82.4;3.0;52.47808;13.28388;false;PURCHASE;YES;84;9284.0
1662;111044413;Hell, barrierefrei & das Roseneck in der Nähe! WE 5;Berlin;Schmargendorf (Wilmersdorf);14199;Marienbader Straße;9;640000.0;80.3;3.0;52.47809;13.28389;false;PURCHASE;YES;84;7970.1
1663;111044285;Ein echtes Zuhause mit Loggia & Erker – WE 4;Berlin;Schmargendorf (Wilmersdorf);14199;Marienbader Straße;9;629000.0;83.9;3.0;52.47803;13.28405;false;PURCHASE;YES;84;7497.0
1664;112720769;4 ZIMMER WOHNUNG / INTELLIGENT GESCHNITTENEN / IM EDLEN DESIGN / BERLIN LICHTERFELDE STEGLITZ;Berlin;Lichterfelde (Steglitz);12209;;;731325.0;100.21;4.0;;;false;PURCHASE;YES;84;7297.9
1665;112720759;5 RAUM MAISIONETTEWOHNUNG MIT BALKON TERRASSE UND EIGENEM CA. 85 QM GARTEN IN BERLIN LICHTERFELDE;Berlin;Lichterfelde (Steglitz);12209;;;982110.0;172.01;5.0;;;false;PURCHASE;YES;84;5709.6
1666;114665492;Top-Investment in Berlin-Weißensee;Berlin;Weißensee (Weißensee);13086;;;260000.0;76.89;3.0;;;false;PURCHASE;YES;84;3381.5
1667;114665485;Eigentumswohnung als Kapitalanlage in Berlin-Weißensee;Berlin;Weißensee (Weißensee);13086;;;260000.0;76.89;3.0;;;false;PURCHASE;YES;84;3381.5
1668;114782748;Lichtdurchflutete 3 ZKB, komplett saniert, von privat;Berlin;Lankwitz (Steglitz);12249;;;299000.0;65.0;3.0;;;false;PURCHASE;NO;84;4600.0
1669;114150273;V E R K A U F T  ! - DG-Whg (ca. 63 m²) (möblierte Übernahme möglich) grünes & ruhiges Lankwitz;Berlin;Lankwitz (Steglitz);12249;;;230000.0;63.24;2.0;;;false;PURCHASE;NO;84;3636.9
1670;114880255;Schöne und helle provisions- und bezugsfreie Zwei-Zimmer-Altbauwohnung im Gründerviertel;Berlin;Weißensee (Weißensee);13086;Langhansstraße;140;279000.0;59.3;2.0;52.54957;13.44712;false;PURCHASE;NO;84;4704.9
1671;115043068;PROV. FREI, GLÜCKPUR, TOP-CITYLAGE, WUNDERSCHÖN, MÖBLIERT WOHNEN IM HERZEN BERLINS;Berlin;Mitte (Mitte);10179;;;305000.0;49.0;2.0;;;false;PURCHASE;NO;84;6224.5
1672;114755523;Hochwertig sanierte vermietete 3-Zi.-Whg. mit Südbalkon mit 4 % Rendite p.a.;Berlin;Reinickendorf (Reinickendorf);13403;Kienhorststr.;3;325000.0;70.0;3.0;52.5729;13.33434;false;PURCHASE;NO;84;4642.9
1673;114749700;Bezugs- und Provisionsfreie Dreizimmer-Wohnung mit großem eigenem Garten;Berlin;Weißensee (Weißensee);13086;Langhansstraße;140;339000.0;84.0;3.0;52.54957;13.44712;false;PURCHASE;NO;84;4035.7
1674;114911968;Schöne ruhige Dachgeschosswohnung im Grünen mit Stellplatz;Berlin;Lankwitz (Steglitz);12247;Nähe Thaliastraße;00;389000.0;80.0;3.0;;;false;PURCHASE;NO;84;4862.5
1675;114168152;Freie 4-Zimmer Altbauwohnung nahe Ku'damm mit Balkon und EBK, ohne Provision;Berlin;Wilmersdorf (Wilmersdorf);10711;Seesener str;53;569000.0;118.0;4.0;52.49286;13.29577;false;PURCHASE;NO;84;4822.0
1676;114768487;Schöne, 2012 vollständig sanierte Wohnung in Berlin-Zehlendorf von privat zu verkaufen;Berlin;Zehlendorf (Zehlendorf);14165;;;655000.0;129.0;5.0;;;false;PURCHASE;NO;84;5077.5
1677;114960018;Wunderschöne Kapitalanlage. Eine 3-Zimmerwohnung im Carree-Adlershof mit Balkon!;Berlin;Adlershof (Treptow);12489;;;170000.0;71.75;3.0;;;false;PURCHASE;YES;84;2369.3
1678;114954791;Vermietete 2-Zimmer-Wohnung im beliebten Wohncarré Adlershof!;Berlin;Adlershof (Treptow);12489;;;130500.0;43.5;2.0;;;false;PURCHASE;YES;84;3000.0
1679;114563323;Kapitalanlage!!! Eigentumswohnung in stilvollem Ambiente im Kollwitz-Kiez;Berlin;Prenzlauer Berg (Prenzlauer Berg);10435;;;250000.0;54.1;2.0;;;false;PURCHASE;YES;84;4621.1
1680;114234438;"Für eine solide Geldanlage!!!
Vermietete 3-Raum-Eigentumswohnung mit Balkon in Prenzlauer Berg";Berlin;Prenzlauer Berg (Prenzlauer Berg);10439;;;220000.0;65.66;2.5;;;false;PURCHASE;YES;85;3350.6
1681;114079307;Kapitalanlage im stilvollen Bauensemble der 1930er Jahre - gepflegte 3-Zimmer-Wohnung mit Balkon!;Berlin;Plänterwald (Treptow);12437;;;163500.0;58.28;3.0;;;false;PURCHASE;YES;85;2805.4
1682;113964254;Gemütliche 2-Zimmer Eigentumswohnung mit Loggia in Adlershof: ab 01.12.19 frei zur Selbstnutzung!!!;Berlin;Adlershof (Treptow);12489;;;124000.0;45.91;2.0;;;false;PURCHASE;YES;85;2700.9
1683;113925752;Beliebtes Anlageobjekt in begehrter Prenzlauer Berg-Lage;Berlin;Prenzlauer Berg (Prenzlauer Berg);10409;;;129000.0;42.88;2.0;;;false;PURCHASE;YES;85;3008.4
1684;109245033;Tolle 2 Zimmer-Wohnung in Friedrichshain. Kapitalanlage!;Berlin;Friedrichshain (Friedrichshain);10247;;;182000.0;60.25;2.0;;;false;PURCHASE;YES;85;3020.7
1685;112845563;In die Zukunft investieren: Provisionsfreie vermietete 3-Zimmer-Wohnung mit Loggia;Berlin;Reinickendorf (Reinickendorf);13409;;;225000.0;70.28;3.0;;;false;PURCHASE;NO;85;3201.5
1686;112255014;Großzügige 3-Zimmer-Wohnung mit Balkon nahe Kienhorstpark;Berlin;Reinickendorf (Reinickendorf);13403;;;300000.0;78.93;3.0;;;false;PURCHASE;NO;85;3800.8
1687;111660362;Attraktive provisionsfreie vermietete Kapitalanlage im grünen Reinickendorf;Berlin;Reinickendorf (Reinickendorf);13409;;;279000.0;79.44;3.0;;;false;PURCHASE;NO;85;3512.1
1688;111659596;Sichere provisionsfreie Kaptalanlage: Lichtdurchflutete vermietete 3-Zimmer-Wohnung;Berlin;Reinickendorf (Reinickendorf);13409;;;215000.0;70.28;3.0;;;false;PURCHASE;NO;85;3059.2
1689;111659592;2.703 EUR/ m²: Provisionsfreie Kapitalanlage;Berlin;Reinickendorf (Reinickendorf);13409;;;190000.0;70.27;3.0;;;false;PURCHASE;NO;85;2703.9
1690;111659590;Provisionsfreie vermietete 3-Zimmer-Wohnung in Reinickendorf;Berlin;Reinickendorf (Reinickendorf);13409;;;199000.0;70.28;3.0;;;false;PURCHASE;NO;85;2831.5
1691;111659577;Provisionsfreie vermietete Kapitalanlage im grünen Reinickendorf;Berlin;Reinickendorf (Reinickendorf);13409;;;185000.0;64.8;2.0;;;false;PURCHASE;NO;85;2854.9
1692;111659574;Provisionsfreie lichtdurchflutete vermietete 2-Zimmer-Wohnung als Kapitalanlage;Berlin;Reinickendorf (Reinickendorf);13409;;;195000.0;64.8;2.0;;;false;PURCHASE;NO;85;3009.3
1693;111659557;Provisionsfreie 2-Zimmer-Wohnung mit Loggia;Berlin;Reinickendorf (Reinickendorf);13409;;;240000.0;58.01;2.0;;;false;PURCHASE;NO;85;4137.2
1694;110628981;Investieren Sie in Ihre Zukunft: Provisionsfreie geräumige vermietete 3-Zimmer-Wohnung;Berlin;Reinickendorf (Reinickendorf);13409;;;255000.0;79.43;3.0;;;false;PURCHASE;NO;85;3210.4
1695;110444514;Gut vermietete 3-Zimmer-Wohnung als provisionsfreie Kapitalanlage;Berlin;Reinickendorf (Reinickendorf);13409;;;225000.0;70.27;3.0;;;false;PURCHASE;NO;85;3201.9
1696;110444512;Clever und provisionsfrei investieren: 2-Zimmer-Wohnung;Berlin;Reinickendorf (Reinickendorf);13409;;;269000.0;68.0;2.0;;;false;PURCHASE;NO;85;3955.9
1697;110444509;Provisionsfreie vermietete 3-Zimmer-Kapitalanlage, smart geschnitten;Berlin;Reinickendorf (Reinickendorf);13409;;;235000.0;78.71;3.0;;;false;PURCHASE;NO;85;2985.6
1698;109427132;Provisionsfreie geräumige 2-Zimmer-Wohnung mit sonniger Süd-Loggia +++ vermietet;Berlin;Reinickendorf (Reinickendorf);13409;;;215000.0;67.6;2.0;;;false;PURCHASE;NO;85;3180.5
1699;109296161;Exklusive Dachgeschoss-Wohnung inkl. einer Sonnenterrasse und zwei Balkonen in Berlin-Schöneberg;Berlin;Tiergarten (Tiergarten);10787;;;1169000.0;189.0;4.0;;;false;PURCHASE;NO;85;6185.2
1700;112928646;Großzügig und grün gelegen: 3-Zimmer-Wohnung in Reinickendorf mit Balkon;Berlin;Reinickendorf (Reinickendorf);13403;;;279000.0;70.87;3.0;;;false;PURCHASE;NO;86;3936.8
1701;111659622;Provisionsfreie großzügig geschnittene vermietete 3-Zimmer-Wohnung in Reinickendorf;Berlin;Reinickendorf (Reinickendorf);13409;;;235000.0;70.28;3.0;;;false;PURCHASE;NO;86;3343.8
1702;105847027;Vermietete 2 1/2 -Zimmer-ETW im gepflegten Berlin-Mariendorf;Berlin;Mariendorf (Tempelhof);12105;Gersdorfstraße;36;179000.0;69.48;2.5;52.44689;13.3713;false;PURCHASE;YES;86;2576.3
1703;113254699;Lukratives Investment in der Hauptstadt;Berlin;Spandau (Spandau);13587;;;194900.0;69.0;3.0;;;false;PURCHASE;YES;86;2824.6
1704;109660986;BEZUGSFREIE 2-ZIMMER-WOHNUNG +++ NÄHE SCHLOSS CHARLOTTENBURG +++ DIELEN +++ BALKON;Berlin;Charlottenburg (Charlottenburg);10589;Kaiserin-Augusta-Allee;49;350000.0;70.79;2.0;52.52601;13.30668;false;PURCHASE;NO;86;4944.2
1705;109511648;+SAMARITER-KIEZ+KAPITALANLAGE MIT GUTER RENDITE+BALKON+DIELEN+;Berlin;Friedrichshain (Friedrichshain);10247;Pettenkofer Straße;2b;304000.0;61.04;2.0;52.51536;13.47346;false;PURCHASE;NO;86;4980.3
1706;109406389;GEPFLEGTE KAPITALANLAGE IM FRIEDRICHSHAINER KIEZ+BALKON+ABGEZOGENE DIELENBÖDEN;Berlin;Friedrichshain (Friedrichshain);10247;Pettenkofer Straße;2b;236000.0;56.74;2.0;52.51536;13.47346;false;PURCHASE;NO;86;4159.3
1707;109251472;SAMARITER-KIEZ+VERMIETET+TOLLER GRUNDRISS+BALKON+PARKETT;Berlin;Friedrichshain (Friedrichshain);10247;Pettenkofer Straße;2b;328000.0;87.03;3.0;52.51536;13.47346;false;PURCHASE;NO;86;3768.8
1708;108636992;1-ZIMMER-WOHNUNG UNMITTELBAR AM KUDAMM+TOP ZUSTAND+PROVISIONSFREI;Berlin;Wilmersdorf (Wilmersdorf);10707;Konstanzer Strasse;54;260000.0;45.0;1.0;52.49578;13.31125;false;PURCHASE;NO;86;5777.8
